fips,county_name,state_abbr,turbine_class,wind_breakeven_cost_btm,wind_tp_btm,wind_ep_btm
29163,Pike,MO,residential,4285,6.5,0.0
21209,Scott,KY,residential,5814,6.4,6.3
26141,Presque Isle,MI,residential,6736,6.3,6.3
36091,Saratoga,NY,residential,3491,6.2,0.0
18177,Wayne,IN,residential,5591,6.1,5.8
31177,Washington,NE,residential,5437,6.0,6.0
42091,Montgomery,PA,residential,4098,6.0,0.0
48489,Willacy,TX,residential,6563,6.0,5.8
48117,Deaf Smith,TX,residential,4772,6.0,6.0
38009,Bottineau,ND,residential,4728,5.7,0.5
04017,Navajo,AZ,residential,7091,5.6,0.2
55069,Lincoln,WI,residential,4383,5.5,4.8
41037,Lake,OR,residential,3630,5.4,0.0
48251,Johnson,TX,residential,6768,5.4,5.4
06085,Santa Clara,CA,residential,6807,5.4,0.2
17105,Livingston,IL,residential,5664,5.3,5.2
21151,Madison,KY,residential,4407,5.2,4.5
54003,Berkeley,WV,residential,2451,5.1,0.0
55025,Dane,WI,residential,6586,5.1,1.7
48225,Houston,TX,residential,3122,5.0,0.0
30105,Valley,MT,residential,7651,4.8,4.8
38097,Traill,ND,residential,5966,4.8,2.8
30041,Hill,MT,residential,7182,4.8,4.8
48097,Cooke,TX,residential,6333,4.8,4.8
01061,Geneva,AL,residential,4108,4.7,0.0
17201,Winnebago,IL,residential,5395,4.7,4.7
17173,Shelby,IL,residential,4910,4.6,4.3
12063,Jackson,FL,residential,2542,4.5,0.0
29183,St. Charles,MO,residential,3489,4.5,0.0
01047,Dallas,AL,residential,2786,4.4,0.0
55039,Fond du Lac,WI,residential,6665,4.3,1.6
36013,Chautauqua,NY,residential,5027,4.2,2.4
30035,Glacier,MT,residential,7120,4.2,4.2
21185,Oldham,KY,residential,3665,4.2,0.0
49021,Iron,UT,residential,4683,4.1,1.5
30071,Phillips,MT,residential,6836,4.1,4.1
48453,Travis,TX,residential,5240,4.0,2.9
18149,Starke,IN,residential,5088,3.9,3.8
27021,Cass,MN,residential,6543,3.8,3.8
16073,Owyhee,ID,residential,3858,3.8,0.0
36081,Queens,NY,residential,4009,3.7,0.1
20099,Labette,KS,residential,6213,3.7,1.8
29081,Harrison,MO,residential,3945,3.7,0.0
12099,Palm Beach,FL,residential,5263,3.6,1.3
48209,Hays,TX,residential,5591,3.6,3.6
18053,Grant,IN,residential,5693,3.6,3.6
17001,Adams,IL,residential,6070,3.6,3.5
08123,Weld,CO,residential,3322,3.6,2.6
06073,San Diego,CA,residential,5237,3.5,0.6
20021,Cherokee,KS,residential,5930,3.5,3.5
12113,Santa Rosa,FL,residential,6557,3.5,1.7
48309,McLennan,TX,residential,8262,3.4,3.2
16069,Nez Perce,ID,residential,3504,3.4,3.4
36067,Onondaga,NY,residential,5357,3.4,0.3
38023,Divide,ND,residential,4796,3.3,0.6
08075,Logan,CO,residential,4234,3.3,0.6
38099,Walsh,ND,residential,6041,3.3,3.3
48497,Wise,TX,residential,7178,3.3,3.1
48295,Lipscomb,TX,residential,3389,3.3,0.0
46063,Harding,SD,residential,5720,3.3,3.3
32011,Eureka,NV,residential,2178,3.3,0.0
36089,St. Lawrence,NY,residential,3804,3.2,0.0
21101,Henderson,KY,residential,5458,3.2,3.2
48305,Lynn,TX,residential,6340,3.2,3.2
36017,Chenango,NY,residential,5211,3.1,2.6
48101,Cottle,TX,residential,5453,3.1,3.1
35029,Luna,NM,residential,5077,3.1,3.1
55023,Crawford,WI,residential,3513,3.1,0.0
28101,Newton,MS,residential,3005,3.0,0.0
42039,Crawford,PA,residential,4026,3.0,0.2
48419,Shelby,TX,residential,2761,3.0,0.0
46037,Day,SD,residential,4755,3.0,3.0
54077,Preston,WV,residential,3194,3.0,0.0
12101,Pasco,FL,residential,3183,3.0,0.0
36005,Bronx,NY,residential,3714,3.0,0.0
05107,Phillips,AR,residential,3553,2.9,0.0
13141,Hancock,GA,residential,2192,2.9,0.0
06111,Ventura,CA,residential,10134,2.9,0.2
30091,Sheridan,MT,residential,4237,2.8,0.0
04019,Pima,AZ,residential,3888,2.7,1.8
16027,Canyon,ID,residential,3661,2.7,0.0
48493,Wilson,TX,residential,4534,2.7,2.6
41047,Marion,OR,residential,3098,2.6,0.0
30015,Chouteau,MT,residential,7451,2.6,2.6
36019,Clinton,NY,residential,4435,2.6,0.4
18055,Greene,IN,residential,6033,2.6,2.6
46029,Codington,SD,residential,6983,2.6,2.6
28147,Walthall,MS,residential,2064,2.6,0.0
36043,Herkimer,NY,residential,3472,2.6,0.5
48253,Jones,TX,residential,5453,2.5,2.5
21017,Bourbon,KY,residential,4887,2.5,1.3
48149,Fayette,TX,residential,4626,2.5,2.0
37151,Randolph,NC,residential,2742,2.5,0.0
45055,Kershaw,SC,residential,2777,2.5,0.0
31101,Keith,NE,residential,5094,2.5,0.2
06059,Orange,CA,residential,3156,2.4,0.1
29205,Shelby,MO,residential,4111,2.4,0.8
30005,Blaine,MT,residential,7607,2.4,2.4
25027,Worcester,MA,residential,9586,2.4,1.3
38093,Stutsman,ND,residential,5713,2.4,0.0
37125,Moore,NC,residential,2958,2.4,0.0
21213,Simpson,KY,residential,4467,2.3,0.0
30057,Madison,MT,residential,6109,2.3,2.3
48029,Bexar,TX,residential,4045,2.3,0.4
06019,Fresno,CA,residential,10148,2.3,0.4
38083,Sheridan,ND,residential,4325,2.3,0.7
26033,Chippewa,MI,residential,7161,2.3,2.3
27071,Koochiching,MN,residential,5748,2.3,2.3
06049,Modoc,CA,residential,13720,2.2,2.2
20157,Republic,KS,residential,5981,2.2,2.2
28011,Bolivar,MS,residential,5655,2.2,2.2
21009,Barren,KY,residential,4769,2.2,1.0
48331,Milam,TX,residential,4372,2.2,1.9
48499,Wood,TX,residential,3631,2.2,1.0
21161,Mason,KY,residential,4537,2.2,2.2
29135,Moniteau,MO,residential,3674,2.2,0.0
55135,Waupaca,WI,residential,5250,2.2,0.3
31031,Cherry,NE,residential,6300,2.2,2.2
54069,Ohio,WV,residential,3384,2.2,0.0
36037,Genesee,NY,residential,3837,2.2,0.0
12086,Miami-Dade,FL,residential,5039,2.1,0.5
36029,Erie,NY,residential,4471,2.1,1.0
27005,Becker,MN,residential,7092,2.1,2.0
18183,Whitley,IN,residential,6061,2.1,2.1
17053,Ford,IL,residential,4680,2.1,1.1
12121,Suwannee,FL,residential,2519,2.1,0.0
48367,Parker,TX,residential,5892,2.1,2.0
21097,Harrison,KY,residential,5172,2.1,2.1
40015,Caddo,OK,residential,5491,2.1,1.5
17011,Bureau,IL,residential,4812,2.1,2.1
48293,Limestone,TX,residential,4646,2.0,1.9
36063,Niagara,NY,residential,4861,2.0,0.6
49027,Millard,UT,residential,2991,2.0,0.0
24031,Montgomery,MD,residential,3955,2.0,0.1
30085,Roosevelt,MT,residential,6224,2.0,2.0
46123,Tripp,SD,residential,6455,2.0,2.0
18005,Bartholomew,IN,residential,3703,2.0,0.1
30099,Teton,MT,residential,5612,1.9,1.9
36027,Dutchess,NY,residential,2737,1.9,0.0
29091,Howell,MO,residential,3415,1.9,0.0
06037,Los Angeles,CA,residential,3992,1.9,0.3
29041,Chariton,MO,residential,3289,1.9,0.0
48277,Lamar,TX,residential,3391,1.9,0.0
36055,Monroe,NY,residential,4842,1.9,0.2
36093,Schenectady,NY,residential,5765,1.9,1.4
20141,Osborne,KS,residential,5046,1.9,1.1
08105,Rio Grande,CO,residential,3465,1.9,0.0
12011,Broward,FL,residential,5027,1.9,0.4
40081,Lincoln,OK,residential,4635,1.8,1.1
29101,Johnson,MO,residential,4708,1.8,0.5
55087,Outagamie,WI,residential,6147,1.8,0.1
48401,Rusk,TX,residential,3439,1.8,0.0
48071,Chambers,TX,residential,4591,1.8,1.2
31063,Frontier,NE,residential,5422,1.8,1.8
40145,Wagoner,OK,residential,3991,1.8,0.0
28083,Leflore,MS,residential,2414,1.8,0.0
06021,Glenn,CA,residential,11166,1.7,1.7
06065,Riverside,CA,residential,6061,1.7,0.5
45019,Charleston,SC,residential,6388,1.7,1.2
12039,Gadsden,FL,residential,2710,1.7,0.0
45073,Oconee,SC,residential,1703,1.7,0.0
36105,Sullivan,NY,residential,5453,1.7,0.7
08087,Morgan,CO,residential,3927,1.7,0.0
27137,St. Louis,MN,residential,5808,1.7,1.4
46013,Brown,SD,residential,5290,1.7,1.7
26099,Macomb,MI,residential,5798,1.7,1.7
56031,Platte,WY,residential,4859,1.7,0.4
28009,Benton,MS,residential,2965,1.7,0.0
28067,Jones,MS,residential,2736,1.7,0.0
46091,Marshall,SD,residential,6534,1.7,1.7
18049,Fulton,IN,residential,4741,1.7,1.7
36021,Columbia,NY,residential,3900,1.6,0.4
18113,Noble,IN,residential,5171,1.6,1.6
36009,Cattaraugus,NY,residential,5042,1.6,0.6
01105,Perry,AL,residential,3557,1.6,0.0
46105,Perkins,SD,residential,4516,1.6,0.8
08073,Lincoln,CO,residential,5271,1.6,1.6
48327,Menard,TX,residential,9145,1.6,1.6
21045,Casey,KY,residential,3913,1.6,1.5
17077,Jackson,IL,residential,3594,1.6,0.0
40049,Garvin,OK,residential,4411,1.6,0.4
18151,Steuben,IN,residential,5158,1.6,1.6
36071,Orange,NY,residential,4617,1.6,0.2
55043,Grant,WI,residential,5002,1.6,0.9
31001,Adams,NE,residential,6312,1.6,1.6
20185,Stafford,KS,residential,6685,1.6,1.6
31125,Nance,NE,residential,6187,1.6,1.6
26163,Wayne,MI,residential,6447,1.6,1.5
05037,Cross,AR,residential,3892,1.6,0.0
39045,Fairfield,OH,residential,4465,1.6,0.0
48165,Gaines,TX,residential,4098,1.6,0.0
21239,Woodford,KY,residential,3580,1.6,0.0
40133,Seminole,OK,residential,4721,1.6,1.2
18181,White,IN,residential,4940,1.5,1.5
31109,Lancaster,NE,residential,6394,1.5,0.1
12115,Sarasota,FL,residential,3298,1.5,0.0
29147,Nodaway,MO,residential,4620,1.5,1.5
53061,Snohomish,WA,residential,1936,1.5,0.0
40047,Garfield,OK,residential,5112,1.5,1.5
25001,Barnstable,MA,residential,13898,1.5,1.5
16051,Jefferson,ID,residential,3677,1.5,0.0
40129,Roger Mills,OK,residential,8413,1.5,1.5
48185,Grimes,TX,residential,4673,1.5,1.3
56035,Sublette,WY,residential,3068,1.5,0.2
06107,Tulare,CA,residential,4615,1.5,0.2
26125,Oakland,MI,residential,6576,1.5,1.4
13247,Rockdale,GA,residential,1741,1.4,0.0
40101,Muskogee,OK,residential,3573,1.4,0.0
29119,McDonald,MO,residential,3076,1.4,0.0
55123,Vernon,WI,residential,4766,1.4,0.0
05031,Craighead,AR,residential,3620,1.4,0.0
36111,Ulster,NY,residential,3154,1.4,0.0
18031,Decatur,IN,residential,6066,1.4,1.4
39005,Ashland,OH,residential,4024,1.4,0.0
21087,Green,KY,residential,3310,1.4,0.0
48039,Brazoria,TX,residential,3609,1.4,0.0
32013,Humboldt,NV,residential,3401,1.4,0.0
12103,Pinellas,FL,residential,5839,1.4,0.3
39173,Wood,OH,residential,5409,1.4,0.3
48121,Denton,TX,residential,4992,1.4,0.1
20087,Jefferson,KS,residential,5950,1.4,1.4
21229,Washington,KY,residential,4452,1.4,0.0
40103,Noble,OK,residential,4476,1.3,0.0
20173,Sedgwick,KS,residential,6471,1.3,1.3
42019,Butler,PA,residential,4501,1.3,0.5
28091,Marion,MS,residential,1727,1.3,0.0
55021,Columbia,WI,residential,4194,1.3,0.2
30073,Pondera,MT,residential,7166,1.3,1.3
48257,Kaufman,TX,residential,5023,1.3,0.3
27141,Sherburne,MN,residential,6414,1.3,1.3
18093,Lawrence,IN,residential,4544,1.3,1.2
27055,Houston,MN,residential,4756,1.3,0.2
45009,Bamberg,SC,residential,3648,1.3,0.0
30047,Lake,MT,residential,4269,1.3,0.0
36011,Cayuga,NY,residential,5161,1.3,0.2
29203,Shannon,MO,residential,3088,1.3,0.0
37069,Franklin,NC,residential,3718,1.3,0.0
18157,Tippecanoe,IN,residential,5333,1.3,0.9
17075,Iroquois,IL,residential,3977,1.2,0.0
21137,Lincoln,KY,residential,4639,1.2,0.2
45015,Berkeley,SC,residential,4208,1.2,0.0
18127,Porter,IN,residential,5858,1.2,1.2
55121,Trempealeau,WI,residential,4211,1.2,0.0
48001,Anderson,TX,residential,3135,1.2,0.0
06083,Santa Barbara,CA,residential,6795,1.2,0.0
45083,Spartanburg,SC,residential,2551,1.2,0.0
45051,Horry,SC,residential,6242,1.2,0.2
42029,Chester,PA,residential,5430,1.2,0.1
20093,Kearny,KS,residential,4448,1.2,1.2
17193,White,IL,residential,2839,1.2,0.0
21001,Adair,KY,residential,4040,1.2,0.0
46053,Gregory,SD,residential,6415,1.2,1.2
17099,LaSalle,IL,residential,4003,1.2,1.1
18091,LaPorte,IN,residential,5659,1.2,1.2
29051,Cole,MO,residential,3657,1.2,0.0
20085,Jackson,KS,residential,6369,1.2,1.2
38015,Burleigh,ND,residential,5512,1.1,0.6
48359,Oldham,TX,residential,6330,1.1,1.1
18011,Boone,IN,residential,6007,1.1,1.1
25021,Norfolk,MA,residential,10778,1.1,1.1
18039,Elkhart,IN,residential,5267,1.1,1.1
19043,Clayton,IA,residential,2684,1.1,0.0
29121,Macon,MO,residential,3588,1.1,0.0
05023,Cleburne,AR,residential,3184,1.1,0.0
42117,Tioga,PA,residential,5047,1.1,0.7
17137,Morgan,IL,residential,4136,1.1,0.0
37143,Perquimans,NC,residential,4641,1.1,1.1
21179,Nelson,KY,residential,3340,1.1,0.0
17129,Menard,IL,residential,5273,1.1,0.0
20041,Dickinson,KS,residential,5797,1.1,1.1
34023,Middlesex,NJ,residential,6468,1.1,0.9
18095,Madison,IN,residential,5377,1.1,1.1
20119,Meade,KS,residential,5517,1.1,0.8
19107,Keokuk,IA,residential,2820,1.1,0.0
19065,Fayette,IA,residential,2943,1.1,0.0
17141,Ogle,IL,residential,6077,1.1,1.1
48495,Winkler,TX,residential,4167,1.1,0.0
36059,Nassau,NY,residential,3792,1.1,0.0
36069,Ontario,NY,residential,5370,1.1,0.3
35009,Curry,NM,residential,6518,1.1,1.1
05127,Scott,AR,residential,2116,1.1,0.0
20183,Smith,KS,residential,4625,1.0,0.8
29145,Newton,MO,residential,5176,1.0,0.3
47109,McNairy,TN,residential,2709,1.0,0.0
12021,Collier,FL,residential,3013,1.0,0.0
48201,Harris,TX,residential,3392,1.0,0.0
31011,Boone,NE,residential,5384,1.0,1.0
25017,Middlesex,MA,residential,9663,1.0,1.0
55141,Wood,WI,residential,5572,1.0,1.0
20029,Cloud,KS,residential,5413,1.0,1.0
29195,Saline,MO,residential,3894,1.0,0.0
38079,Rolette,ND,residential,4986,1.0,0.2
47023,Chester,TN,residential,2752,1.0,0.0
48255,Karnes,TX,residential,4154,1.0,0.5
48021,Bastrop,TX,residential,3948,1.0,0.0
30011,Carter,MT,residential,7576,1.0,1.0
31039,Cuming,NE,residential,6570,1.0,1.0
30087,Rosebud,MT,residential,6211,1.0,1.0
21227,Warren,KY,residential,3613,1.0,0.2
48325,Medina,TX,residential,3506,1.0,0.0
28055,Issaquena,MS,residential,2496,1.0,0.0
04003,Cochise,AZ,residential,4213,1.0,0.1
08001,Adams,CO,residential,3164,1.0,0.0
55099,Price,WI,residential,4060,1.0,0.0
48051,Burleson,TX,residential,3530,1.0,0.0
28029,Copiah,MS,residential,1913,1.0,0.0
20027,Clay,KS,residential,5511,1.0,1.0
48355,Nueces,TX,residential,7673,1.0,0.9
45017,Calhoun,SC,residential,4210,1.0,0.0
48451,Tom Green,TX,residential,5884,1.0,0.0
45075,Orangeburg,SC,residential,3583,1.0,0.4
28099,Neshoba,MS,residential,2308,1.0,0.0
21135,Lewis,KY,residential,4282,1.0,0.9
21005,Anderson,KY,residential,5159,1.0,0.8
45057,Lancaster,SC,residential,3452,1.0,0.0
04021,Pinal,AZ,residential,3060,0.9,0.0
18131,Pulaski,IN,residential,4888,0.9,0.7
35005,Chaves,NM,residential,3801,0.9,0.8
40109,Oklahoma,OK,residential,4669,0.9,0.4
34019,Hunterdon,NJ,residential,6853,0.9,0.9
36049,Lewis,NY,residential,4261,0.9,0.1
05123,St. Francis,AR,residential,3207,0.9,0.0
47017,Carroll,TN,residential,3004,0.9,0.0
48219,Hockley,TX,residential,3134,0.9,0.0
21083,Graves,KY,residential,4846,0.9,0.9
48349,Navarro,TX,residential,4986,0.9,0.7
31131,Otoe,NE,residential,6006,0.9,0.9
17051,Fayette,IL,residential,3799,0.9,0.6
21031,Butler,KY,residential,3291,0.9,0.0
31027,Cedar,NE,residential,7340,0.9,0.9
40113,Osage,OK,residential,4236,0.9,0.0
26111,Midland,MI,residential,6362,0.9,0.9
09001,Fairfield,CT,residential,7442,0.9,0.9
40041,Delaware,OK,residential,4808,0.9,0.5
46011,Brookings,SD,residential,5802,0.9,0.9
08013,Boulder,CO,residential,2542,0.9,0.0
29029,Camden,MO,residential,3487,0.9,0.0
29199,Scotland,MO,residential,4262,0.9,0.0
29201,Scott,MO,residential,3359,0.9,0.0
31019,Buffalo,NE,residential,6230,0.9,0.9
17073,Henry,IL,residential,5304,0.9,0.9
46005,Beadle,SD,residential,5151,0.9,0.9
42133,York,PA,residential,4055,0.9,0.1
40059,Harper,OK,residential,3560,0.9,0.0
18121,Parke,IN,residential,4127,0.9,0.0
29115,Linn,MO,residential,3860,0.9,0.0
05013,Calhoun,AR,residential,2057,0.9,0.0
28061,Jasper,MS,residential,2198,0.9,0.0
18119,Owen,IN,residential,4968,0.9,0.6
48485,Wichita,TX,residential,6831,0.9,0.9
20015,Butler,KS,residential,6768,0.9,0.9
20171,Scott,KS,residential,6027,0.9,0.9
20023,Cheyenne,KS,residential,5314,0.9,0.9
26109,Menominee,MI,residential,6204,0.9,0.9
20195,Trego,KS,residential,5953,0.9,0.9
05065,Izard,AR,residential,2782,0.9,0.0
39025,Clermont,OH,residential,4767,0.9,0.4
31167,Stanton,NE,residential,5894,0.9,0.8
27151,Swift,MN,residential,7643,0.9,0.9
20059,Franklin,KS,residential,5898,0.9,0.0
53033,King,WA,residential,2880,0.9,0.0
46115,Spink,SD,residential,5211,0.9,0.9
27101,Murray,MN,residential,8405,0.9,0.9
36047,Kings,NY,residential,4090,0.9,0.3
19015,Boone,IA,residential,3094,0.8,0.0
20115,Marion,KS,residential,7591,0.8,0.8
26165,Wexford,MI,residential,7033,0.8,0.5
10001,Kent,DE,residential,4962,0.8,0.8
46071,Jackson,SD,residential,6675,0.8,0.0
28057,Itawamba,MS,residential,1765,0.8,0.0
05009,Boone,AR,residential,4036,0.8,0.0
29123,Madison,MO,residential,3293,0.8,0.0
33011,Hillsborough,NH,residential,5962,0.8,0.8
46079,Lake,SD,residential,6000,0.8,0.8
18137,Ripley,IN,residential,4757,0.8,0.0
08069,Larimer,CO,residential,4888,0.8,0.1
20095,Kingman,KS,residential,6575,0.8,0.8
55073,Marathon,WI,residential,4290,0.8,0.0
48291,Liberty,TX,residential,2874,0.8,0.0
20009,Barton,KS,residential,6355,0.8,0.8
27165,Watonwan,MN,residential,7704,0.8,0.8
26051,Gladwin,MI,residential,6006,0.8,0.8
31165,Sioux,NE,residential,4311,0.8,0.0
01049,DeKalb,AL,residential,4117,0.8,0.0
17043,DuPage,IL,residential,4124,0.8,0.3
12087,Monroe,FL,residential,7043,0.8,0.4
48055,Caldwell,TX,residential,3395,0.8,0.0
31147,Richardson,NE,residential,6443,0.8,0.8
42129,Westmoreland,PA,residential,3120,0.8,0.0
31107,Knox,NE,residential,7126,0.8,0.8
29131,Miller,MO,residential,2992,0.8,0.0
20047,Edwards,KS,residential,6383,0.8,0.8
48335,Mitchell,TX,residential,3605,0.8,0.0
18075,Jay,IN,residential,5414,0.8,0.8
28133,Sunflower,MS,residential,3313,0.8,0.0
31097,Johnson,NE,residential,5706,0.8,0.8
26081,Kent,MI,residential,6460,0.8,0.8
33015,Rockingham,NH,residential,7601,0.8,0.7
31139,Pierce,NE,residential,7257,0.8,0.8
13165,Jenkins,GA,residential,2986,0.8,0.0
42041,Cumberland,PA,residential,3219,0.8,0.0
46067,Hutchinson,SD,residential,5386,0.8,0.8
19061,Dubuque,IA,residential,4843,0.8,0.0
05135,Sharp,AR,residential,3632,0.8,0.0
40093,Major,OK,residential,4534,0.8,0.0
05007,Benton,AR,residential,4673,0.8,0.1
35021,Harding,NM,residential,5729,0.8,0.8
31087,Hitchcock,NE,residential,5615,0.8,0.8
31093,Howard,NE,residential,5785,0.8,0.8
39051,Fulton,OH,residential,5222,0.8,0.8
18175,Washington,IN,residential,4429,0.8,0.7
31077,Greeley,NE,residential,6461,0.8,0.8
20069,Gray,KS,residential,4962,0.8,0.8
53073,Whatcom,WA,residential,3693,0.8,0.1
29133,Mississippi,MO,residential,3376,0.8,0.0
31141,Platte,NE,residential,5051,0.8,0.8
26005,Allegan,MI,residential,6897,0.8,0.7
26117,Montcalm,MI,residential,6781,0.8,0.8
27115,Pine,MN,residential,4881,0.8,0.3
18111,Newton,IN,residential,4822,0.8,0.8
20003,Anderson,KS,residential,6602,0.8,0.8
56003,Big Horn,WY,residential,3675,0.8,0.0
47069,Hardeman,TN,residential,2614,0.8,0.0
47111,Macon,TN,residential,4350,0.7,0.7
40057,Harmon,OK,residential,4050,0.7,0.0
17135,Montgomery,IL,residential,3897,0.7,0.0
40009,Beckham,OK,residential,5060,0.7,0.0
19153,Polk,IA,residential,2918,0.7,0.2
20033,Comanche,KS,residential,5603,0.7,0.7
17081,Jefferson,IL,residential,3149,0.7,0.0
39037,Darke,OH,residential,5232,0.7,0.4
48089,Colorado,TX,residential,4343,0.7,0.4
27009,Benton,MN,residential,8206,0.7,0.7
12081,Manatee,FL,residential,4721,0.7,0.1
01005,Barbour,AL,residential,3233,0.7,0.0
36033,Franklin,NY,residential,4902,0.7,0.1
36031,Essex,NY,residential,3233,0.7,0.0
55019,Clark,WI,residential,4296,0.7,0.0
12083,Marion,FL,residential,2654,0.7,0.0
31185,York,NE,residential,17630,0.7,0.7
46073,Jerauld,SD,residential,6785,0.7,0.7
18023,Clinton,IN,residential,5934,0.7,0.7
13099,Early,GA,residential,3806,0.7,0.0
19103,Johnson,IA,residential,2631,0.7,0.2
17091,Kankakee,IL,residential,3938,0.7,0.0
37179,Union,NC,residential,3316,0.7,0.0
21207,Russell,KY,residential,3636,0.7,0.0
28119,Quitman,MS,residential,2732,0.7,0.0
48473,Waller,TX,residential,3384,0.7,0.0
13121,Fulton,GA,residential,2760,0.7,0.0
21143,Lyon,KY,residential,4770,0.7,0.7
23017,Oxford,ME,residential,6495,0.7,0.7
55115,Shawano,WI,residential,4586,0.7,0.4
18051,Gibson,IN,residential,5348,0.7,0.7
48175,Goliad,TX,residential,3888,0.7,0.0
13067,Cobb,GA,residential,2695,0.7,0.0
13175,Laurens,GA,residential,2976,0.7,0.0
29023,Butler,MO,residential,2847,0.7,0.0
01125,Tuscaloosa,AL,residential,2779,0.7,0.0
54037,Jefferson,WV,residential,4833,0.7,0.1
42005,Armstrong,PA,residential,4086,0.7,0.0
18061,Harrison,IN,residential,4493,0.7,0.1
21049,Clark,KY,residential,4835,0.7,0.5
39011,Auglaize,OH,residential,4442,0.7,0.4
36035,Fulton,NY,residential,3461,0.7,0.0
08109,Saguache,CO,residential,2114,0.7,0.0
16071,Oneida,ID,residential,1777,0.7,0.0
38091,Steele,ND,residential,6063,0.7,0.7
18037,Dubois,IN,residential,4808,0.7,0.6
18025,Crawford,IN,residential,2141,0.7,0.0
21191,Pendleton,KY,residential,2012,0.7,0.0
27027,Clay,MN,residential,8840,0.7,0.7
29071,Franklin,MO,residential,3228,0.7,0.0
13221,Oglethorpe,GA,residential,2940,0.7,0.0
53063,Spokane,WA,residential,2519,0.7,0.0
48113,Dallas,TX,residential,7561,0.7,0.6
21183,Ohio,KY,residential,3980,0.7,0.0
29141,Morgan,MO,residential,3840,0.7,0.0
17021,Christian,IL,residential,4241,0.7,0.0
55071,Manitowoc,WI,residential,5321,0.7,0.2
29229,Wright,MO,residential,3854,0.7,0.0
27033,Cottonwood,MN,residential,8483,0.7,0.7
17107,Logan,IL,residential,4021,0.7,0.0
04013,Maricopa,AZ,residential,3265,0.7,0.0
36053,Madison,NY,residential,4354,0.7,0.3
48087,Collingsworth,TX,residential,4653,0.7,0.7
36051,Livingston,NY,residential,6095,0.6,0.6
01083,Limestone,AL,residential,3712,0.6,0.0
38013,Burke,ND,residential,6739,0.6,0.6
19173,Taylor,IA,residential,3160,0.6,0.0
19047,Crawford,IA,residential,3451,0.6,0.0
12075,Levy,FL,residential,2703,0.6,0.0
39147,Seneca,OH,residential,5763,0.6,0.6
31105,Kimball,NE,residential,6890,0.6,0.6
28153,Wayne,MS,residential,2551,0.6,0.0
18021,Clay,IN,residential,5268,0.6,0.6
27169,Winona,MN,residential,7270,0.6,0.6
27089,Marshall,MN,residential,6943,0.6,0.6
41005,Clackamas,OR,residential,2572,0.6,0.0
19045,Clinton,IA,residential,2705,0.6,0.0
48471,Walker,TX,residential,3211,0.6,0.0
42085,Mercer,PA,residential,4589,0.6,0.1
45089,Williamsburg,SC,residential,1987,0.6,0.0
28021,Claiborne,MS,residential,3106,0.6,0.0
48313,Madison,TX,residential,3754,0.6,0.0
39023,Clark,OH,residential,4985,0.6,0.0
55119,Taylor,WI,residential,4114,0.6,0.0
34011,Cumberland,NJ,residential,5483,0.6,0.6
