fips,county_name,state_abbr,land_use_short,wind_breakeven_cost_btm,wind_tp_btm,wind_ep_btm
29023,Butler,MO,RESIDENTIAL,2847,0.7,0.0
01125,Tuscaloosa,AL,RESIDENTIAL,2779,0.7,0.0
06071,San Bernardino,CA,RESIDENTIAL,11845,0.7,0.4
21151,Madison,KY,RESIDENTIAL,4407,0.7,0.0
21049,Clark,KY,RESIDENTIAL,4835,0.7,0.5
38091,Steele,ND,RESIDENTIAL,6063,0.7,0.7
18037,Dubois,IN,RESIDENTIAL,4808,0.7,0.6
53073,Whatcom,WA,RESIDENTIAL,3366,0.7,0.1
21191,Pendleton,KY,RESIDENTIAL,2012,0.7,0.0
29071,Franklin,MO,RESIDENTIAL,3228,0.7,0.0
13221,Oglethorpe,GA,RESIDENTIAL,2940,0.7,0.0
27033,Cottonwood,MN,RESIDENTIAL,8483,0.7,0.7
19107,Keokuk,IA,RESIDENTIAL,2865,0.7,0.0
08075,Logan,CO,RESIDENTIAL,4505,0.7,0.6
13121,Fulton,GA,RESIDENTIAL,2811,0.7,0.0
08069,Larimer,CO,RESIDENTIAL,5329,0.7,0.1
48087,Collingsworth,TX,RESIDENTIAL,4653,0.7,0.7
38013,Burke,ND,RESIDENTIAL,6739,0.6,0.6
37179,Union,NC,RESIDENTIAL,3295,0.6,0.0
19173,Taylor,IA,RESIDENTIAL,3160,0.6,0.0
38023,Divide,ND,RESIDENTIAL,4998,0.6,0.6
27089,Marshall,MN,RESIDENTIAL,6943,0.6,0.6
16051,Jefferson,ID,RESIDENTIAL,3615,0.6,0.0
12103,Pinellas,FL,RESIDENTIAL,6375,0.6,0.2
26067,Ionia,MI,RESIDENTIAL,7059,0.6,0.6
27151,Swift,MN,RESIDENTIAL,7586,0.6,0.6
27115,Pine,MN,RESIDENTIAL,5008,0.6,0.2
45079,Richland,SC,RESIDENTIAL,2989,0.6,0.0
27059,Isanti,MN,RESIDENTIAL,6212,0.6,0.5
42085,Mercer,PA,RESIDENTIAL,4672,0.6,0.1
55069,Lincoln,WI,RESIDENTIAL,3614,0.6,0.0
36061,New York,NY,RESIDENTIAL,6131,0.6,0.3
05145,White,AR,RESIDENTIAL,3055,0.6,0.0
19153,Polk,IA,RESIDENTIAL,2684,0.6,0.0
29217,Vernon,MO,RESIDENTIAL,4239,0.6,0.0
51109,Louisa,VA,RESIDENTIAL,3303,0.6,0.0
28019,Choctaw,MS,RESIDENTIAL,2070,0.6,0.0
55095,Polk,WI,RESIDENTIAL,4589,0.6,0.3
47157,Shelby,TN,RESIDENTIAL,3211,0.6,0.0
26141,Presque Isle,MI,RESIDENTIAL,5979,0.6,0.6
48423,Smith,TX,RESIDENTIAL,3791,0.6,0.0
01003,Baldwin,AL,RESIDENTIAL,7346,0.6,0.3
36089,St. Lawrence,NY,RESIDENTIAL,3804,0.6,0.0
05055,Greene,AR,RESIDENTIAL,3823,0.6,0.0
01049,DeKalb,AL,RESIDENTIAL,4127,0.6,0.0
38015,Burleigh,ND,RESIDENTIAL,5565,0.6,0.6
27153,Todd,MN,RESIDENTIAL,7164,0.6,0.2
13031,Bulloch,GA,RESIDENTIAL,4534,0.6,0.4
51175,Southampton,VA,RESIDENTIAL,4161,0.6,0.0
36085,Richmond,NY,RESIDENTIAL,4569,0.6,0.2
45043,Georgetown,SC,RESIDENTIAL,5230,0.6,0.5
36067,Onondaga,NY,RESIDENTIAL,4832,0.6,0.2
48011,Armstrong,TX,RESIDENTIAL,5895,0.5,0.5
17005,Bond,IL,RESIDENTIAL,3588,0.5,0.0
46099,Minnehaha,SD,RESIDENTIAL,5569,0.5,0.5
01039,Covington,AL,RESIDENTIAL,2935,0.5,0.0
26087,Lapeer,MI,RESIDENTIAL,6780,0.5,0.5
55119,Taylor,WI,RESIDENTIAL,4173,0.5,0.0
38009,Bottineau,ND,RESIDENTIAL,7074,0.5,0.5
26059,Hillsdale,MI,RESIDENTIAL,7457,0.5,0.5
55057,Juneau,WI,RESIDENTIAL,4765,0.5,0.1
19097,Jackson,IA,RESIDENTIAL,2242,0.5,0.0
29083,Henry,MO,RESIDENTIAL,3475,0.5,0.0
19113,Linn,IA,RESIDENTIAL,2718,0.5,0.0
45003,Aiken,SC,RESIDENTIAL,4766,0.5,0.2
17043,DuPage,IL,RESIDENTIAL,3803,0.5,0.0
09009,New Haven,CT,RESIDENTIAL,7234,0.5,0.4
19119,Lyon,IA,RESIDENTIAL,2941,0.5,0.0
53005,Benton,WA,RESIDENTIAL,2744,0.5,0.0
37025,Cabarrus,NC,RESIDENTIAL,2543,0.5,0.0
17023,Clark,IL,RESIDENTIAL,3772,0.5,0.0
55007,Bayfield,WI,RESIDENTIAL,4380,0.5,0.2
19169,Story,IA,RESIDENTIAL,2940,0.5,0.0
29177,Ray,MO,RESIDENTIAL,4541,0.5,0.0
55093,Pierce,WI,RESIDENTIAL,4707,0.5,0.1
26015,Barry,MI,RESIDENTIAL,6342,0.5,0.5
19031,Cedar,IA,RESIDENTIAL,2772,0.5,0.0
28159,Winston,MS,RESIDENTIAL,2539,0.5,0.0
16043,Fremont,ID,RESIDENTIAL,3011,0.5,0.0
47167,Tipton,TN,RESIDENTIAL,3625,0.5,0.0
51049,Cumberland,VA,RESIDENTIAL,3315,0.5,0.0
37119,Mecklenburg,NC,RESIDENTIAL,3083,0.5,0.0
47189,Wilson,TN,RESIDENTIAL,2793,0.5,0.0
16073,Owyhee,ID,RESIDENTIAL,3931,0.5,0.0
01057,Fayette,AL,RESIDENTIAL,3425,0.5,0.0
45001,Abbeville,SC,RESIDENTIAL,3687,0.5,0.0
35001,Bernalillo,NM,RESIDENTIAL,4270,0.5,0.0
05027,Columbia,AR,RESIDENTIAL,2256,0.5,0.0
29067,Douglas,MO,RESIDENTIAL,2883,0.5,0.0
45087,Union,SC,RESIDENTIAL,2251,0.5,0.0
13185,Lowndes,GA,RESIDENTIAL,3434,0.5,0.0
47125,Montgomery,TN,RESIDENTIAL,3550,0.5,0.0
28101,Newton,MS,RESIDENTIAL,1589,0.5,0.0
26061,Houghton,MI,RESIDENTIAL,7027,0.5,0.5
13115,Floyd,GA,RESIDENTIAL,2155,0.5,0.0
10001,Kent,DE,RESIDENTIAL,4957,0.5,0.5
36097,Schuyler,NY,RESIDENTIAL,4814,0.5,0.5
55067,Langlade,WI,RESIDENTIAL,4754,0.5,0.0
04003,Cochise,AZ,RESIDENTIAL,4104,0.5,0.1
29073,Gasconade,MO,RESIDENTIAL,3095,0.5,0.0
47009,Blount,TN,RESIDENTIAL,1932,0.5,0.0
26165,Wexford,MI,RESIDENTIAL,7117,0.5,0.5
01127,Walker,AL,RESIDENTIAL,2453,0.5,0.0
13129,Gordon,GA,RESIDENTIAL,2413,0.4,0.0
33013,Merrimack,NH,RESIDENTIAL,6543,0.4,0.1
28147,Walthall,MS,RESIDENTIAL,1607,0.4,0.0
12009,Brevard,FL,RESIDENTIAL,6081,0.4,0.2
19053,Decatur,IA,RESIDENTIAL,2421,0.4,0.0
48031,Blanco,TX,RESIDENTIAL,4645,0.4,0.4
40005,Atoka,OK,RESIDENTIAL,3509,0.4,0.0
37049,Craven,NC,RESIDENTIAL,4279,0.4,0.0
13107,Emanuel,GA,RESIDENTIAL,3337,0.4,0.0
36011,Cayuga,NY,RESIDENTIAL,5030,0.4,0.2
26085,Lake,MI,RESIDENTIAL,6364,0.4,0.4
01111,Randolph,AL,RESIDENTIAL,2613,0.4,0.0
55133,Waukesha,WI,RESIDENTIAL,7391,0.4,0.4
29229,Wright,MO,RESIDENTIAL,3887,0.4,0.0
45085,Sumter,SC,RESIDENTIAL,4519,0.4,0.0
37069,Franklin,NC,RESIDENTIAL,3631,0.4,0.0
51057,Essex,VA,RESIDENTIAL,3469,0.4,0.0
19045,Clinton,IA,RESIDENTIAL,2678,0.4,0.0
40121,Pittsburg,OK,RESIDENTIAL,4222,0.4,0.0
40067,Jefferson,OK,RESIDENTIAL,3877,0.4,0.0
19111,Lee,IA,RESIDENTIAL,2556,0.4,0.0
45055,Kershaw,SC,RESIDENTIAL,2767,0.4,0.0
55113,Sawyer,WI,RESIDENTIAL,3664,0.4,0.0
21199,Pulaski,KY,RESIDENTIAL,3644,0.4,0.0
51131,Northampton,VA,RESIDENTIAL,5916,0.4,0.4
23027,Waldo,ME,RESIDENTIAL,6138,0.4,0.4
53025,Grant,WA,RESIDENTIAL,2597,0.4,0.0
08041,El Paso,CO,RESIDENTIAL,5401,0.4,0.1
06029,Kern,CA,RESIDENTIAL,19685,0.4,0.4
12111,St. Lucie,FL,RESIDENTIAL,4949,0.4,0.2
05057,Hempstead,AR,RESIDENTIAL,2273,0.4,0.0
01043,Cullman,AL,RESIDENTIAL,3594,0.4,0.0
37163,Sampson,NC,RESIDENTIAL,3725,0.4,0.0
29107,Lafayette,MO,RESIDENTIAL,4410,0.4,0.2
27097,Morrison,MN,RESIDENTIAL,5097,0.4,0.4
21179,Nelson,KY,RESIDENTIAL,3339,0.4,0.0
55127,Walworth,WI,RESIDENTIAL,7213,0.4,0.4
13071,Colquitt,GA,RESIDENTIAL,4538,0.4,0.2
13199,Meriwether,GA,RESIDENTIAL,2502,0.4,0.0
22041,Franklin,LA,RESIDENTIAL,2932,0.4,0.0
55021,Columbia,WI,RESIDENTIAL,4648,0.4,0.2
45077,Pickens,SC,RESIDENTIAL,1921,0.4,0.0
36111,Ulster,NY,RESIDENTIAL,3154,0.4,0.0
29003,Andrew,MO,RESIDENTIAL,4395,0.4,0.2
41035,Klamath,OR,RESIDENTIAL,2588,0.4,0.0
13033,Burke,GA,RESIDENTIAL,3589,0.4,0.0
28099,Neshoba,MS,RESIDENTIAL,1747,0.4,0.0
29225,Webster,MO,RESIDENTIAL,4062,0.4,0.0
47043,Dickson,TN,RESIDENTIAL,2457,0.4,0.0
01073,Jefferson,AL,RESIDENTIAL,3057,0.4,0.0
26161,Washtenaw,MI,RESIDENTIAL,7017,0.4,0.4
40037,Creek,OK,RESIDENTIAL,4574,0.4,0.1
22017,Caddo,LA,RESIDENTIAL,2326,0.4,0.0
29151,Osage,MO,RESIDENTIAL,2210,0.4,0.0
17077,Jackson,IL,RESIDENTIAL,3073,0.4,0.0
41037,Lake,OR,RESIDENTIAL,3640,0.4,0.0
13123,Gilmer,GA,RESIDENTIAL,2953,0.4,0.0
26043,Dickinson,MI,RESIDENTIAL,5553,0.4,0.4
53063,Spokane,WA,RESIDENTIAL,2355,0.4,0.0
13147,Hart,GA,RESIDENTIAL,2398,0.4,0.0
19155,Pottawattamie,IA,RESIDENTIAL,3217,0.4,0.0
23009,Hancock,ME,RESIDENTIAL,7316,0.4,0.4
27061,Itasca,MN,RESIDENTIAL,5684,0.4,0.4
24033,Prince George's,MD,RESIDENTIAL,4133,0.4,0.0
40113,Osage,OK,RESIDENTIAL,4381,0.4,0.0
53011,Clark,WA,RESIDENTIAL,1617,0.4,0.0
22009,Avoyelles,LA,RESIDENTIAL,2663,0.4,0.0
29113,Lincoln,MO,RESIDENTIAL,2850,0.4,0.0
29025,Caldwell,MO,RESIDENTIAL,4120,0.4,0.3
29203,Shannon,MO,RESIDENTIAL,3198,0.4,0.0
18039,Elkhart,IN,RESIDENTIAL,5267,0.4,0.4
28129,Smith,MS,RESIDENTIAL,2040,0.4,0.0
21043,Carter,KY,RESIDENTIAL,2357,0.4,0.0
19063,Emmet,IA,RESIDENTIAL,3147,0.4,0.0
37161,Rutherford,NC,RESIDENTIAL,1876,0.4,0.0
29141,Morgan,MO,RESIDENTIAL,3942,0.4,0.0
36083,Rensselaer,NY,RESIDENTIAL,3017,0.4,0.0
12087,Monroe,FL,RESIDENTIAL,7169,0.4,0.4
37145,Person,NC,RESIDENTIAL,3882,0.4,0.3
06061,Placer,CA,RESIDENTIAL,11634,0.4,0.4
04027,Yuma,AZ,RESIDENTIAL,3812,0.4,0.0
28087,Lowndes,MS,RESIDENTIAL,2026,0.4,0.0
29163,Pike,MO,RESIDENTIAL,4316,0.4,0.0
18057,Hamilton,IN,RESIDENTIAL,5096,0.4,0.3
35049,Santa Fe,NM,RESIDENTIAL,5340,0.4,0.3
26139,Ottawa,MI,RESIDENTIAL,7073,0.4,0.4
41029,Jackson,OR,RESIDENTIAL,1247,0.4,0.0
36051,Livingston,NY,RESIDENTIAL,6396,0.4,0.3
01009,Blount,AL,RESIDENTIAL,4477,0.4,0.1
47155,Sevier,TN,RESIDENTIAL,1300,0.4,0.0
29077,Greene,MO,RESIDENTIAL,4428,0.4,0.2
27091,Martin,MN,RESIDENTIAL,7771,0.4,0.4
18127,Porter,IN,RESIDENTIAL,5858,0.4,0.3
27095,Mille Lacs,MN,RESIDENTIAL,5116,0.4,0.3
04001,Apache,AZ,RESIDENTIAL,5602,0.4,0.3
55121,Trempealeau,WI,RESIDENTIAL,4283,0.3,0.0
28091,Marion,MS,RESIDENTIAL,1519,0.3,0.0
01091,Marengo,AL,RESIDENTIAL,2859,0.3,0.0
08031,Denver,CO,RESIDENTIAL,3060,0.3,0.0
55031,Douglas,WI,RESIDENTIAL,4079,0.3,0.0
31021,Burt,NE,RESIDENTIAL,6213,0.3,0.3
42039,Crawford,PA,RESIDENTIAL,5281,0.3,0.2
36095,Schoharie,NY,RESIDENTIAL,5942,0.3,0.2
45073,Oconee,SC,RESIDENTIAL,1703,0.3,0.0
13021,Bibb,GA,RESIDENTIAL,2439,0.3,0.0
23031,York,ME,RESIDENTIAL,6344,0.3,0.3
40089,McCurtain,OK,RESIDENTIAL,2217,0.3,0.0
45013,Beaufort,SC,RESIDENTIAL,6449,0.3,0.3
48187,Guadalupe,TX,RESIDENTIAL,3762,0.3,0.0
54023,Grant,WV,RESIDENTIAL,2238,0.3,0.0
19023,Butler,IA,RESIDENTIAL,2652,0.3,0.0
28137,Tate,MS,RESIDENTIAL,2563,0.3,0.0
28113,Pike,MS,RESIDENTIAL,1802,0.3,0.0
13195,Madison,GA,RESIDENTIAL,2066,0.3,0.0
51003,Albemarle,VA,RESIDENTIAL,2963,0.3,0.0
36001,Albany,NY,RESIDENTIAL,4225,0.3,0.1
21227,Warren,KY,RESIDENTIAL,3848,0.3,0.2
13253,Seminole,GA,RESIDENTIAL,3786,0.3,0.0
46103,Pennington,SD,RESIDENTIAL,5202,0.3,0.3
55083,Oconto,WI,RESIDENTIAL,4343,0.3,0.1
27047,Freeborn,MN,RESIDENTIAL,7587,0.3,0.3
27017,Carlton,MN,RESIDENTIAL,5011,0.3,0.2
12061,Indian River,FL,RESIDENTIAL,5394,0.3,0.3
23019,Penobscot,ME,RESIDENTIAL,5685,0.3,0.3
51061,Fauquier,VA,RESIDENTIAL,3736,0.3,0.0
40095,Marshall,OK,RESIDENTIAL,4015,0.3,0.0
40143,Tulsa,OK,RESIDENTIAL,4413,0.3,0.1
47063,Hamblen,TN,RESIDENTIAL,1850,0.3,0.0
51019,Bedford,VA,RESIDENTIAL,1927,0.3,0.0
08013,Boulder,CO,RESIDENTIAL,2446,0.3,0.0
35035,Otero,NM,RESIDENTIAL,3753,0.3,0.0
04025,Yavapai,AZ,RESIDENTIAL,3389,0.3,0.0
35045,San Juan,NM,RESIDENTIAL,2798,0.3,0.0
21141,Logan,KY,RESIDENTIAL,4277,0.3,0.0
26159,Van Buren,MI,RESIDENTIAL,6945,0.3,0.3
37193,Wilkes,NC,RESIDENTIAL,2978,0.3,0.0
28073,Lamar,MS,RESIDENTIAL,1839,0.3,0.0
22037,East Feliciana,LA,RESIDENTIAL,2851,0.3,0.0
29065,Dent,MO,RESIDENTIAL,4042,0.3,0.0
53053,Pierce,WA,RESIDENTIAL,1389,0.3,0.0
18149,Starke,IN,RESIDENTIAL,5088,0.3,0.3
29015,Benton,MO,RESIDENTIAL,3138,0.3,0.0
56031,Platte,WY,RESIDENTIAL,4879,0.3,0.3
24027,Howard,MD,RESIDENTIAL,4657,0.3,0.2
19103,Johnson,IA,RESIDENTIAL,2552,0.3,0.0
20121,Miami,KS,RESIDENTIAL,6901,0.3,0.3
26041,Delta,MI,RESIDENTIAL,6460,0.3,0.3
44005,Newport,RI,RESIDENTIAL,9067,0.3,0.3
37097,Iredell,NC,RESIDENTIAL,2658,0.3,0.0
18079,Jennings,IN,RESIDENTIAL,4272,0.3,0.0
53039,Klickitat,WA,RESIDENTIAL,2714,0.3,0.0
29125,Maries,MO,RESIDENTIAL,3376,0.3,0.0
40097,Mayes,OK,RESIDENTIAL,4527,0.3,0.2
45071,Newberry,SC,RESIDENTIAL,2718,0.3,0.0
04021,Pinal,AZ,RESIDENTIAL,3074,0.3,0.0
47183,Weakley,TN,RESIDENTIAL,4246,0.3,0.0
29189,St. Louis,MO,RESIDENTIAL,3300,0.3,0.0
45007,Anderson,SC,RESIDENTIAL,2650,0.3,0.0
16055,Kootenai,ID,RESIDENTIAL,5049,0.3,0.2
55053,Jackson,WI,RESIDENTIAL,3645,0.3,0.0
01013,Butler,AL,RESIDENTIAL,2887,0.3,0.0
39033,Crawford,OH,RESIDENTIAL,5621,0.3,0.3
56011,Crook,WY,RESIDENTIAL,4754,0.3,0.3
26123,Newaygo,MI,RESIDENTIAL,6532,0.3,0.3
37117,Martin,NC,RESIDENTIAL,4426,0.3,0.2
36043,Herkimer,NY,RESIDENTIAL,3230,0.3,0.0
40137,Stephens,OK,RESIDENTIAL,4680,0.3,0.1
53045,Mason,WA,RESIDENTIAL,1801,0.3,0.0
01069,Houston,AL,RESIDENTIAL,3535,0.3,0.0
13267,Tattnall,GA,RESIDENTIAL,3528,0.3,0.0
35047,San Miguel,NM,RESIDENTIAL,8030,0.3,0.3
36031,Essex,NY,RESIDENTIAL,3008,0.3,0.0
12085,Martin,FL,RESIDENTIAL,6369,0.3,0.1
26133,Osceola,MI,RESIDENTIAL,7025,0.3,0.3
45025,Chesterfield,SC,RESIDENTIAL,3474,0.3,0.0
08119,Teller,CO,RESIDENTIAL,5322,0.3,0.1
26019,Benzie,MI,RESIDENTIAL,8864,0.3,0.3
28023,Clarke,MS,RESIDENTIAL,2057,0.3,0.0
18179,Wells,IN,RESIDENTIAL,5618,0.3,0.3
37091,Hertford,NC,RESIDENTIAL,4716,0.3,0.3
19037,Chickasaw,IA,RESIDENTIAL,2624,0.3,0.0
05011,Bradley,AR,RESIDENTIAL,2078,0.3,0.0
48367,Parker,TX,RESIDENTIAL,5704,0.3,0.3
40013,Bryan,OK,RESIDENTIAL,3788,0.3,0.0
28005,Amite,MS,RESIDENTIAL,1967,0.3,0.0
