fips,county_name,state_abbr,land_use_short,wind_breakeven_cost_fom,wind_tp_fom,wind_ep_fom
27097,Morrison,MN,COMMERCIAL & INDUSTRIAL,498,0.1,0.0
19035,Cherokee,IA,COMMERCIAL & INDUSTRIAL,455,0.1,0.0
16001,Ada,ID,COMMERCIAL & INDUSTRIAL,256,0.1,0.0
16077,Power,ID,COMMERCIAL & INDUSTRIAL,530,0.1,0.0
21207,Russell,KY,COMMERCIAL & INDUSTRIAL,407,0.1,0.0
48163,Frio,TX,COMMERCIAL & INDUSTRIAL,296,0.1,0.0
20155,Reno,KS,COMMERCIAL & INDUSTRIAL,708,0.1,0.0
19167,Sioux,IA,COMMERCIAL & INDUSTRIAL,905,0.1,0.0
19187,Webster,IA,COMMERCIAL & INDUSTRIAL,772,0.1,0.0
55033,Dunn,WI,COMMERCIAL & INDUSTRIAL,16,0.1,0.0
55019,Clark,WI,COMMERCIAL & INDUSTRIAL,466,0.1,0.0
55069,Lincoln,WI,COMMERCIAL & INDUSTRIAL,442,0.1,0.0
55073,Marathon,WI,COMMERCIAL & INDUSTRIAL,426,0.1,0.0
34005,Burlington,NJ,COMMERCIAL & INDUSTRIAL,96,0.1,0.0
19081,Hancock,IA,COMMERCIAL & INDUSTRIAL,699,0.1,0.0
49005,Cache,UT,COMMERCIAL & INDUSTRIAL,98,0.1,0.0
26021,Berrien,MI,COMMERCIAL & INDUSTRIAL,820,0.1,0.0
09011,New London,CT,COMMERCIAL & INDUSTRIAL,8,0.1,0.0
18097,Marion,IN,COMMERCIAL & INDUSTRIAL,632,0.1,0.0
29095,Jackson,MO,COMMERCIAL & INDUSTRIAL,1146,0.1,0.1
55031,Douglas,WI,COMMERCIAL & INDUSTRIAL,347,0.1,0.0
17043,DuPage,IL,COMMERCIAL & INDUSTRIAL,680,0.1,0.0
29161,Phelps,MO,COMMERCIAL & INDUSTRIAL,589,0.1,0.0
55085,Oneida,WI,COMMERCIAL & INDUSTRIAL,587,0.1,0.0
37119,Mecklenburg,NC,COMMERCIAL & INDUSTRIAL,116,0.1,0.0
19121,Madison,IA,COMMERCIAL & INDUSTRIAL,940,0.1,0.0
36011,Cayuga,NY,COMMERCIAL & INDUSTRIAL,285,0.1,0.0
05119,Pulaski,AR,COMMERCIAL & INDUSTRIAL,168,0.1,0.0
19189,Winnebago,IA,COMMERCIAL & INDUSTRIAL,926,0.1,0.0
55135,Waupaca,WI,COMMERCIAL & INDUSTRIAL,633,0.1,0.0
16075,Payette,ID,COMMERCIAL & INDUSTRIAL,78,0.1,0.0
48391,Refugio,TX,COMMERCIAL & INDUSTRIAL,264,0.1,0.0
17197,Will,IL,COMMERCIAL & INDUSTRIAL,732,0.0,0.0
12095,Orange,FL,COMMERCIAL & INDUSTRIAL,53,0.0,0.0
19153,Polk,IA,COMMERCIAL & INDUSTRIAL,843,0.0,0.0
28011,Bolivar,MS,COMMERCIAL & INDUSTRIAL,469,0.0,0.0
06089,Shasta,CA,COMMERCIAL & INDUSTRIAL,43,0.0,0.0
48439,Tarrant,TX,COMMERCIAL & INDUSTRIAL,93,0.0,0.0
46085,Lyman,SD,COMMERCIAL & INDUSTRIAL,648,0.0,0.0
